X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
73.07654092,33.6353124,4899417042,node,10,,hospital,,,,,49300953,,,,20379bafe891421995f73a31fcdac2e1,,,,,,,1,,6/6/2017 10:21,Gulf Medical Centre,,Imran999,,,,,,
73.10460664,30.68310996,4835656521,node,10,,pharmacy,,,,,48408553,,,,e9c4c395e2824bbba1267fed0976f4a0,,,,,,,1,,5/4/2017 22:51,Medical Stores,,HZR,,,,,,
67.11108595,24.84364413,4769518735,node,10,,pharmacy,,,,,47356869,,,,3ac4c8ed04344228a734bfe7eaa931cd,,,,,,,1,,4/1/2017 14:23,Ultra Chemical Karachi,,Imran999,,,,,,
73.48335819,31.56938717,2920069525,node,10,,clinic,,,,,22980757,,,,cf2df93f97c9444b9e0ba14eb7db3594,,,,,,,1,,6/17/2014 10:04,Dr. Khalid Saleemi,,Shahzadtextilian,,,,,,
71.43797047,33.99545989,5265251421,node,13,,hospital,,,,,54355066,,,,8fd9efe8b368482ea50452276afd751f,,24/7,,,,,1,,12/5/2017 6:52,The women's Hospital,,adrmalik,,,,,,
71.67256267,29.40718212,4923820120,node,10,,pharmacy,,,,,49659846,,,,140f07065cf049baa252bc59708c6762,,,,,,,1,,6/19/2017 8:11,Shareef Pharmacy & Mart,,Imran999,,,,,,
,,593787096,way,10,,hospital,,,,,59537379,,,,ccabcd9eb326404fa072257e1f3a0df0,,,,,,,1,,6/4/2018 13:11,,,Seandebasti,,,,,hospital,
66.98811866,24.97355114,5100536829,node,10,,clinic,,,,,51969917,,,,a7383af1009d425cb53b15cd7f0b85e4,,,,,,,1,,9/12/2017 11:32,Inayat Medical Center,,Arshan Arshan,,,,,,
74.27781894,31.44417612,5255643554,node,13,,hospital,,,,,54203633,,,,bb0503c9a51341588bb83170e41772e0,,,,,,,1,,11/30/2017 12:37,Liaqat Hospital,,SAFB13,,,,,hospital,
73.11876635,31.42330175,4386797394,node,13,,clinic,,,,,54543003,,,,1f57bd1672c24027b478523868ff3034,,24/7,,,,,3,,12/11/2017 15:25,Zaib Clinic,,Syed Zeeshan Ahmed90,,,,,,
73.1753981,33.64541527,1668718996,node,13,,hospital,,,,,10932128,,,,110c9f38a5e04ba390c6aa56c66a89cf,,,,,,,1,yes,3/10/2012 14:19,Shakeela Shabir Hospital,,Bilal Ahmed,,,,,,
,,263829331,way,10,,hospital,,,,,20831859,,,,87371e68a42046fb9c596453cdd56540,,,,,,,1,,2/28/2014 17:54,Rawal Hospital,,Bilal Ahmed,,,,,,
69.01298002,25.51902067,5384788149,node,10,,clinic,,,,,56043919,,,,3b621385c765463f9bd562a6ef986a73,,,,,,,1,,2/4/2018 2:15,Dr. Nasir Khan,,ah511,,,,,,
,,255951553,way,10,,hospital,,,,,19907077,,,,3fb58d4e04974394b3586761427908c4,,,,,,,1,,1/9/2014 20:25,Kumila Hospital,,Piazetta,,,,,,
73.12997237,31.40369396,5263913101,node,13,,hospital,,,,,54332724,,,,5fbc678b7be04daeb6c97c3f6dc45f2f,,,,,,,1,,12/4/2017 15:13,Jinnah Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
74.33026376,31.48204875,4916250316,node,10,,pharmacy,,,,,81614804,,,,d9ede02507d24de6bca463677a41db32,,,,,,,2,,2/29/2020 8:30,Aziz Son's Pharma Plus,,ahmad5u9853,,,,,,
,,435278556,way,6,,clinic,,,,,47199509,,,,3c3d7fb461eb4fd1839b175c3a3e5451,,,,,,,2,,3/27/2017 11:53,,,Splasher,,,,,,
67.03292102,24.83434986,4801407740,node,10,,pharmacy,,,,,54458296,,,,180a95e4047c4dd29efe4c0b11c2e081,,,,,,,4,,12/8/2017 13:02,Sindh Chemist,,Owais Akhlaq,,,,,,
67.10788532,24.81440428,5144939665,node,10,,pharmacy,,,,,52594356,,,,59493e1451f14b7d9b5b7067e352c7ba,,,,,,,1,,10/3/2017 12:11,Galaxy Madicos,,Syed Zeeshan Ahmed90,,,,,,
,,400399596,way,6,,doctors,,,,,37478739,,,,630f0652967446119b8ff9d900c3282c,,,,,,,1,,2/27/2016 10:52,,,Sebarga Shozodalaisov,,,,,,
73.74041733,32.94009128,2776942914,node,10,,hospital,,,,,21568938,,,,a540b7c0b9304b52ba6cc8d202e597e7,,,,,,,4,,4/8/2014 11:09,Alqasim Hospital,,Hassam Sam,,,,,,
67.04067478,24.81796575,4804189021,node,10,,clinic,,,,,54931904,,,,c1d6fd26c4d04d74b18f7ae752b9bccb,,,,,,,5,,12/26/2017 15:17,The Psychiatric Clinic- Zamzama,,Splasher,,,,,,
74.07664329,32.58452148,3166500036,node,10,,hospital,,,,,26548316,,,,618d625315c84d5d830ff59dc70831be,,,,,,,1,,11/4/2014 13:30,Doctor Hospital,,golden boy,,,,,,
67.06614982,24.98707484,4764692609,node,10,,pharmacy,,,,,47300609,,,,06b43efb6a334c02bb6022d3be696afb,,,,,,,1,,3/30/2017 17:56,M.I. General Store,,Israr1980,,,,,,
68.3363969,25.39268678,4299853592,node,10,,pharmacy,,,,,48565038,,,,6d7bfd59d17b433ab896a4a8e714cb95,,,,,,,2,,5/10/2017 15:28,High-Q Hyderabad,,Imran999,,,,,,
,,678342968,way,10,,doctors,,,,,68363236,,,,92f86844b3df47c6a68017b06c0a9705,,,,,,,1,,3/21/2019 7:23,رورل ڈسپنسری سرکی,,waqar144,,,,,,
67.07013089,24.81376298,4770282107,node,10,,clinic,,,,,54931904,,,,cfd9f199d81940cb966af1e0656ee8ee,,,,,,,5,,12/26/2017 15:16,Chughtai Laboratory,,Splasher,,,,,,
74.50900767,32.48779004,4901725854,node,10,,clinic,,,,,49333719,,,,76e7ebfbc79741c9993d779bf0401fae,,,,,,,1,,6/7/2017 12:05,Homeopathic Clinic Rana Arif Luqmani,,Imran999,,,,,,
67.00039244,30.18570695,6152161710,node,13,,hospital,,,,,65674798,,,,e6875a03cea346f8979f3a0b62db0eb7,,,,,,,1,,12/21/2018 17:13,Al-Khair Medical Complex,,sheraz1248,,,,,hospital,
,,687763120,way,10,,,,,,,69873464,,,,0d9bd25203074428a274cd2160791818,,,,,,,1,,5/4/2019 12:19,Muzzamil CLinic & Medical Store,,HRehmanOjorik,,,,,clinic,
71.43629048,33.99239044,1224404623,node,10,,hospital,,,,,7708301,,,,2c37c45a510d4fbe96ecfb96b07bad80,,,,,,,1,,3/29/2011 16:36,Rehman Medical Institute,,PatronusAnalytical,,,,,,
,,500767322,way,10,,hospital,,,,,49571417,,,,6c99b4a91c1040e6a9a106da335434b0,,,,,,,1,,6/15/2017 18:39,Khyber Teaching Hospital (KTH),,Seandebasti,,,,,,
73.58202769,32.43089008,4744465823,node,10,,hospital,,,,,47002361,,,,8e0b588503cd4eb9865591d6851fe330,,,,,,,1,,3/20/2017 5:57,Alshifa family hospital,,sufyan alam,,,,,,
72.36150432,34.76947216,4447667916,node,6,,clinic,,,,,48775424,,,,79c6935a4fd64e2994437a95973316d2,,,,,,,2,,5/17/2017 23:25,,,Arif Khan11,,,,,,
73.08054454,31.44572317,5259596739,node,13,,clinic,,,,,54264595,,,,4c7240ee2af64b358f6a9f9f5c23dfe9,,,,,,,1,,12/2/2017 9:38,Clinix Pharmacy,,Syed Zeeshan Ahmed90,,,,,clinic,
74.35116085,31.45457136,5255279602,node,13,,hospital,,,,,54273066,,,,235b29ff5eb2440686c1152a94edc9a5,,,,,,,2,,12/2/2017 15:28,Lahore General Hospital,,SAFB13,,,,,hospital,
74.12885643,32.59920422,3151345735,node,10,,hospital,,,,,26347339,,,,b4483691c8294855afadd4b71b08f857,,,,,,,1,,10/26/2014 18:42,Habib Clinic,,golden boy,,,,,,
,,446950178,way,10,,hospital,,,,,42791876,,,,4f8a286aa846459fbfecf3dbc61dda41,,,,,,,2,,10/11/2016 7:08,THQ Hospital Arifwala,,karianwala,,,,,,
73.39574668,36.47668655,4016479044,node,6,,pharmacy,,,,,37329430,,,,f8c20343c1eb434998261cda2cf45f18,,,,,,,1,,2/20/2016 14:23,,,Sebarga Shozodalaisov,,,,,,
66.99558106,24.92371829,5131024095,node,10,,clinic,,,,,52388085,,,,faffb7f623fa478bb6e203d372a0bedc,,,,,,,1,,9/26/2017 15:44,IMTIAZ EYE CARE,,Syed Zeeshan Ahmed90,,,,,,
74.29796074,31.48224287,4916641155,node,10,,hospital,,,,,49556177,,,,9bde0e292c6043c9953534c6f3bb19fc,,,,,,,1,,6/15/2017 10:59,Bokhari Labs Allergy Centre,,Imran999,,,,,,
68.71966873,25.45702166,4883211920,node,10,,clinic,,,,,49067240,,,,5c986723d05a47069bcf9ace3f6b250d,,,,,,,1,,5/29/2017 9:27,Hafeez Medical Center,,Imran999,,,,,,
67.00484759,24.81363675,4784947864,node,10,,clinic,,,,,54932323,,,,1b89e1c18a1544e687403064f8540475,,,,,,,7,,12/26/2017 15:25,National Aids Center,,Splasher,,,,,,
67.09319746,24.87481089,5149587324,node,10,,hospital,,,,,52652218,,,,2f357235c22a4c9fbe58aaec7ac6d776,,,,,,,1,,10/5/2017 11:45,PIA Medical,,Syed Zeeshan Ahmed90,,,,,,
74.18999856,31.3871537,4427363549,node,10,,pharmacy,,,,,42576115,,,,1df1a5ce9fe94fb985a298c391b3ec6a,,,,,,,1,,10/2/2016 7:41,Fazal Din Pharmacy,,Attay,,,,,,
71.54358312,33.67288235,3284153390,node,10,,clinic,,,,,28090837,,,,d36fd9f8ec4e4686baa831ab305365bf,,,,,,,1,,1/12/2015 16:53,Government Clinic - shine kaaly,,faisalshah,,,,,,
68.37106454,25.40589264,5253909140,node,13,,hospital,,,,,54176097,,,,b322b46fd8d44f6f8dcae26e083c158b,,,,,,,1,,11/29/2017 12:23,Ali Bhai Vishram Charitable Trust,,Syed Zeeshan Ahmed90,,,,,hospital,
73.06764446,33.58603904,4815753822,node,13,,,,,,,79736897,,,,3a94b2a0e07f452e9d642cc8753ffc85,,Mo-Sa 10:00-17:00,,,,,2,,1/18/2020 17:30,Maj Gen Mazhar Ishaq Eye  Clanic,,potato12,,,,,optometrist,
74.357313,31.55423562,5259837119,node,13,,hospital,,,,,54268410,,,,7de2ec086db149bea4f3677b2678a9d0,,,,,,,1,,12/2/2017 12:46,Defence National Hospital,,SAFB13,,,,,hospital,
67.08274733,24.90800482,5132578831,node,10,,hospital,,,,,52406358,,,,d0d0dcef94064d5194f5b56e6cca1085,,,,,,,1,,9/27/2017 8:18,Jawaid Eye Hospital,,Syed Zeeshan Ahmed90,,,,,,
69.01424376,25.52597488,5384787751,node,10,,clinic,,,,,56043919,,,,4d6214d9c8eb4f258d5bea71b06cb600,,,,,,,1,,2/4/2018 2:15,Dr. Mohammad Khan Panhwar,,ah511,,,,,,
,,366244680,way,10,,hospital,,,,,33406970,,,,af583b5b7b7d466a8c0a46a953883b08,,,,,,,1,,8/18/2015 4:55,Bithenia Hospital,,Ashraf Chaudhary,,,,,,
67.03878433,24.80763572,4801771626,node,10,,hospital,,,,,54931904,,,,7c19cbfc01e64af3ab6bbec1587719d3,,,,,,,6,,12/26/2017 15:17,Niazi Hospital- Tauheed Commercial,,Splasher,,,,,,
67.02452143,24.86463292,4792035056,node,10,,hospital,,,,,47750285,,,,a1b9082873e94f059502b12e617761be,,,,,,,1,,4/13/2017 17:30,"Tanveer's Ultrasound Clinic, Sadar",,Imran999,,,,,,
67.00136927,30.18620559,6152161708,node,13,,hospital,,,,,65674798,,,,3e048fb071ab4b68bf065b8b251f1e83,,,,,,,1,,12/21/2018 17:13,Medicare Hospital,,sheraz1248,,,,,hospital,
68.36290827,25.39601138,5253791417,node,13,,hospital,,,,,54173728,,,,d16bcf7478b545908048371b79911d56,,,,,,,1,,11/29/2017 10:44,Isra University Hospital Laboratory,,Syed Zeeshan Ahmed90,,,,,hospital,
67.00895364,24.85963336,5160729718,node,13,,hospital,,,,,52822452,,,,fb3d952ca86f4cf59724999adffc0db2,,,,,,,1,,10/11/2017 12:01,Burns Center,,Syed Zeeshan Ahmed90,,,,,hospital,
74.37258248,31.54066549,1366525560,node,10,,hospital,,,,,27384047,,,,1ff031e8b8b64feaa3d83ea42af619e6,,,,,,,3,,12/10/2014 19:06,Combined Military Hospital,,dcguj,,,,,,
68.1027651,26.30201549,5253616369,node,13,,hospital,,,,,54170330,,,,a14d1a71e40d47f38993213ae3a55c01,,,,,,,1,,11/29/2017 8:31,MCH Hospita,,Ijlal110,,,,,hospital,
67.93232538,30.10624718,3037408245,node,13,,hospital,,,,,24961637,,,,46de7c0a4d01422889b7b8cc28e10ecd,,,,,,,1,yes,8/23/2014 18:09,Labour Hospital,,dcguj,,,,,,
67.08051279,24.90431863,4762593168,node,10,,clinic,,,,,47269489,,,,5f29b7ded9ab4c269a41f7022b33da8b,,,,,,,1,,3/29/2017 18:33,Rameez Clinic,,Imran999,,,,,,
74.3125849,31.55924398,5260103793,node,17,,hospital,,,,,54271841,,,,bcfc59a8f8bf4616b74cf51544c54cc7,,,,,,,1,yes,12/2/2017 14:50,Badar Medical Complex,,SAFB13,,,,,hospital,
73.08949742,33.65069495,4146428757,node,17,,hospital,,,Sohail Bacha,,38852716,,,,2c4e5b37302f4cd694f00d8b390ccd54,,,,,,,1,no,4/25/2016 10:17,Sohail Medical Clinic& Diagnostic Lab,,Shahzad Bacha,,,,,,
73.02080672,33.68630303,4889677808,node,10,,hospital,,,,,66253835,,,,fbfc653c1bc4469ab7abce0d2663f007,,,,,,,3,,1/12/2019 15:59,Al Ain International Specialist Eye Hospital,,Openstreetmapper777,,,,,,
74.49972019,31.59268727,3940035722,node,17,,hospital,,,Public,,36509680,,,,c643dae14fde4df2ab73376a51fa158d,,,,,,,3,no,1/11/2016 18:05,"Basical Health Unit, Dograi Kalan, Lahore",,Dodji Bonaventure,,,,,,
67.04025904,24.81758295,5130890317,node,10,,clinic,,,,,54931904,,,,6bb812b6480d446487d9258fed2d3c7e,,,,,,,4,,12/26/2017 15:18,Dr. Rafiq Tareen Skin Clinic,,Splasher,,,,,,
,,231202008,way,10,,hospital,,,,,19007088,,,,091aa562a81741b9b9fe8eb870ab1d57,,,,,,,2,,11/20/2013 6:51,Nusrat Hospital,,MMDawood,,,,,,
67.06166047,24.88040573,4773268348,node,10,,pharmacy,,,,,51966695,,,,927f2289726443a5947a4a7e1e19f855,,,,,,,4,,9/12/2017 10:31,Panawala General and Medical Store,,Splasher,,,,,,
73.04693462,33.59685924,4594402794,node,10,,pharmacy,,,,,44981206,,,,d3240c25ac844618a566c67946d5a228,,,,,,,1,,1/7/2017 15:20,Shaheen chemist,,Weakelement,,,,,,
66.99928763,30.18338148,6124652296,node,13,,hospital,,,,,65288274,,,,a27dffe518984fb1a95fdf08a03296e1,,,,,,,1,,12/8/2018 9:34,Sajjid Hospital,,sheraz1248,,,,,hospital,
73.74201869,33.14704474,6408007785,node,10,,clinic,,,,,69254315,,,,366252f3857d45febecec66b8d81e112,,,,,,,1,,4/16/2019 2:17,heart Specialist,,Mohsin Naseer,,,,,,
67.02734362,24.87087894,5130354335,node,10,,clinic,,,,,52378214,,,,10a51bd4bebc48d39b7d860d09dcc390,,,,,,,1,,9/26/2017 9:05,Leo Medicos,,Syed Zeeshan Ahmed90,,,,,,
72.35540682,34.75391669,4964219317,node,10,,hospital,,,,,50206398,,,,289e7dd2bde54c938dafaf983c095df5,,,,,,,1,,7/11/2017 16:37,King Hospital,,Arif Khan11,,,,,,
74.53388097,36.26198376,4025487978,node,6,,doctors,,,,,37431087,,,,49c04d7852e843baa6f3b25e416244a4,,,,,,,1,,2/25/2016 9:41,,,Sebarga Shozodalaisov,,,,,,
,,402140625,way,10,,hospital,,,,,38370524,,,,d8b769b9f42541d88dd185cc7a43905d,,,,,,,2,,4/7/2016 5:57,Vaterinary Hospital,,Sulton,,,,,,
,,681765790,way,10,,hospital,,,,,72528458,,,,cb95865eca864b8a8b15efce9ec8dc98,,,,,,,7,,7/22/2019 19:00,,,pyram,,,,,hospital,
71.51624395,30.19933509,4648271291,node,10,,hospital,,,,,45685538,,,,307a9ee202464b5cb54c1bc32b5e56dd,,,,,,,1,,1/31/2017 13:37,Punjab Hospital,,Naveed Munir Ahmad,,,,,,
67.01766344,24.81163339,4742815625,node,10,,clinic,,,,,54932278,,,,7ff8a7e6244e418286d7b52d57aaf0e8,,,,,,,8,,12/26/2017 15:22,Ali Clinic,,Splasher,,,,,,
67.18090587,24.88302734,4737685501,node,10,,hospital,,,,,53742445,,,,8e966121925b4607814a63c3eb8f20bd,,,,,,,3,,11/13/2017 14:44,Dr Atiq Orthopedic & Medical Centre,,Syed Zeeshan Ahmed90,,,,,,
68.99722363,25.52633723,5355903375,node,10,,clinic,,,,,55673280,,,,9866caf8ed6747038180ca2501d26602,,,,,,,1,,1/23/2018 5:03,Dr. Mohan Lal,,ah511,,,,,,
73.17691623,33.64547822,1669871546,node,10,,pharmacy,,,,,10939838,,,,68c3e9994fab44e98b23d129a5283996,,,,,,,1,,3/11/2012 8:48,New Gujarkhan Medical Store,,Bilal Ahmed,,,,,,
74.28198215,31.66028145,4907505336,node,10,,pharmacy,,,,,49419253,,,,dd39f91e214042d597fceeff92b08e56,,,,,,,1,,6/10/2017 12:21,Sharif Oxygen Pvt,,Imran999,,,,,,
,,363559899,way,10,,hospital,,,,,60624649,,,,289631d6b2a1486a9f91517dfbfc2c0f,,,,,,,2,,7/11/2018 18:24,WAPDA Hospital,,RLakhani,,,,,,
67.13075686,24.80961075,5144939655,node,10,,hospital,,,,,54619958,,,,1f94f578583d4a9ab5ebaa4c01dd308f,,,,,,,2,,12/14/2017 10:18,SIUT Mahrunnisa Medical Center,,Splasher,,,,,,
67.01222275,24.86096609,5128555084,node,10,,hospital,,,,,52357179,,,,0f0229ea6fb24a658ab96970ec195fb7,,,,,,,1,,9/25/2017 14:14,Deewan Farooque Medical Complex (SIUT),,Syed Zeeshan Ahmed90,,,,,,
,,677846489,way,13,,hospital,,,,,68287844,,,,d8f0a411b2174e019f7876a1ed5f6b31,,,,,,,1,,3/19/2019 10:04,DHQ Hospital,,Mumtaz_Ali,,,,,hospital,
71.56637779,34.22145553,6459076385,node,13,,doctors,,,,,70036401,,,,440da3e9df4d43c9998357840dbca485,,Mo-Su 16:00-18:00,,,,,1,,5/8/2019 16:19,Dr Mohammad Zaib,,adrmalik,,,,,,
67.08301605,24.87353986,4790118561,node,10,,hospital,,,,,47697202,,,,87e5edc8ae934e24a75baa9bf36c3e1e,,,,,,,1,,4/12/2017 14:54,"Recovery House, Caravan Of Life Trust",,Imran999,,,,,,
74.37117465,31.53916479,5255424740,node,17,,hospital,,,,,54200201,,,,c4ae25396e274aed94788a180e426f99,,,,,,,1,yes,11/30/2017 9:39,CMH Lahore,,SAFB13,,,,,hospital,
67.06789945,24.92684726,5133026920,node,10,,clinic,,,,,52413036,,,,79d29c57090f43d6a3ab857e493417c8,,,,,,,1,,9/27/2017 12:55,Sana Clinic,,Syed Zeeshan Ahmed90,,,,,,
74.25906066,31.4738862,4377018919,node,6,,clinic,,,,,41822572,,,,d06023f89dca4db2ac1eac4b21c103fe,,,,,,,2,,8/31/2016 9:43,,,Salman Azhar Hansi,,,,,,
67.14667795,24.82185118,5128085123,node,10,,hospital,,,,,52350589,,,,4c5f6396e0c14ca096a4838d41260aa7,,,,,,,1,,9/25/2017 9:42,LRBT Eye Hospital - Korangi,,Splasher,,,,,,
73.04109394,33.68385158,4889681828,node,10,,pharmacy,,,,,49163269,,,,694f26d7baec4a0d93bf9c7f826d6cb0,,,,,,,1,,6/1/2017 12:14,Pharmacy,,Imran999,,,,,,
67.07169269,24.84665399,6094592072,node,13,,clinic,,,,,81432557,,,,137148a8d1fe48608044d5cbb159e2b8,,,,,,,3,,2/25/2020 3:59,sabz sitara,,m ahmed,,,,,clinic,
72.09082023,32.06795124,3102667433,node,6,,hospital,,,,,25755297,,,,03c394c610fe41cc9ade7541d7213596,,,,,,,1,,9/29/2014 20:30,,,dcguj,,,,,,
71.47977454,30.23117702,1921953326,node,10,,hospital,,,,,41438366,,,,81c1e969ac3647d3976109a79a72bfc3,,,,,,,3,,8/14/2016 0:07,Gulzar Hospital,,dcguj,,,,,,
67.19697666,24.89137463,4767542675,node,10,,pharmacy,,,,,47328849,,,,0a715adfbde0490fb5f4a8b2e7da1a63,,,,,,,1,,3/31/2017 15:07,Shaheen Medical Store,,Imran999,,,,,,
67.05801493,24.95657175,5140896535,node,10,,hospital,,,,,52531117,,,,728572d9e85944e48f5a24482095a1f2,,,,,,,1,,10/1/2017 9:42,Zahida Mumta Hospital,,Syed Zeeshan Ahmed90,,,,,,
68.35404307,25.41268072,5252215014,node,13,,hospital,,,,,56428309,,,,0c1c8ff3db9c4ba2a6a51678b53f1c3d,,,,,,,2,,2/16/2018 23:07,Aga Khan Maternal & Child Care Centre,,Wonderworld,,,,,hospital,
67.19326683,24.88177307,4767596793,node,10,,clinic,,,,,47329467,,,,1b7a74c80d9a4131afbdbab1f2bd02b7,,,,,,,1,,3/31/2017 15:26,Rashid Clinic,,Imran999,,,,,,
74.21275174,31.44452908,3199397501,node,10,,hospital,,,,,28852698,,,,6cf10159f61b41a18835ba70ebb415eb,,,,,,,2,,2/14/2015 22:37,Akhtar Saeed Trust Teaching Hospital,,bajwa66,,,,,,
67.12625217,24.91307059,5132720036,node,10,,clinic,,,,,52408739,,,,eaa988de49d1447d93a5cbc7abc6f1ab,,,,,,,1,,9/27/2017 9:37,Kashif Dental Clinic,,Syed Zeeshan Ahmed90,,,,,,
69.01719016,25.51223887,4959284325,node,10,,clinic,,,,,50143966,,,,0fcd9847e120476e97fd6ec1362301b2,,,,,,,1,,7/9/2017 4:41,Khan clinic,,ah511,,,,,,
,,399878128,way,6,,doctors,,,,,37431087,,,,32285cf58898412485a82e1e14632215,,,,,,,1,,2/25/2016 9:42,,,Sebarga Shozodalaisov,,,,,,
,,231838075,way,10,,hospital,,,,,71005196,,,,8d777510d8ed464e81b314a33f9895f5,,,,,,,6,,6/6/2019 22:27,,,n1y0m1,,,,,hospital,
74.2724153,31.61559224,5259837120,node,13,,hospital,,,,,54268410,,,,f9f0afe5b3af4fc887634279c9716992,,,,,,,1,,12/2/2017 12:46,Kalsoom Surgical Hospital,,SAFB13,,,,,hospital,
73.06081404,31.42172586,5267804912,node,13,,hospital,,,,,54398848,,,,780603193f0f47688f9b16779c9500de,,,,,,,1,,12/6/2017 12:00,Yasin Memorial,,Syed Zeeshan Ahmed90,,,,,hospital,
74.06622777,32.56706834,3151317382,node,13,,hospital,,,,,71997690,,,,3730879d98a54a99935a189c7d234334,,,,,,,2,,7/8/2019 4:54,Innayat Children Hospital,,zeeshan mahi,,,,,hospital,
,,681766195,way,13,,hospital,,,,,75261495,,,,f9e2dafa426b4d038afe066fa7daa7f4,,,,,,,2,,10/4/2019 6:06,Sindh Institute of Medical Sciences (SIUT),,RLakhani,,,,,hospital,
67.0332708,24.83415188,5130272625,node,10,,clinic,,,,,54932567,,,,d71fe6fd63994d1a9fd7dedb84286f1b,,,,,,,4,,12/26/2017 15:33,Dr. Shaukat Ali Clinic,,Splasher,,,,,,
73.08828263,33.72638739,4954380782,node,10,,hospital,,,,,50078742,,,,163bcf0d620a40109ff48f3904a4b78b,,,,,,,1,,7/6/2017 8:47,Islamabad Private Hospital,,Imran999,,,,,,
67.02866997,24.91310412,5117307662,node,10,,hospital,,,,,54933512,,,,9bd3fd8966174a6fb891a0be76a32aeb,,,,,,,2,,12/26/2017 16:12,Hamdard Hospital Naimat Begum Mother and Child Care Unit,,Splasher,,,,,,
66.94850813,24.8801443,1428217511,node,10,,hospital,,,,,54947667,,,,6c56f09277de47c1a210abfe46c4e4b9,,,,,,,2,,12/27/2017 6:55,M I Room,,Splasher,,,,,,
73.15169298,33.57486588,4550330494,node,10,,pharmacy,,,,,44338680,,,,68d797e7a5204436ae6f2bc183a4715b,,,,,,,1,,12/12/2016 7:29,Megalife Pharmacy,,Sharjeel Idris,,,,,,
74.34258767,31.60430777,7244237490,node,17,,clinic,,,Dr. A.H Sandhu,,81488465,,,,f51a556f4585438f895fde9a5237efa1,,Mo-Sa 19:30-23:00,,,,,1,,2/26/2020 7:10,"Dr. Sindhu Ear, Nose specialist",,Gorsi,,,,,,
67.06665365,24.95548948,5330850918,node,13,,hospital,,,,,67614588,,,,07188126f5fe4417b142a1bc8acb53e5,,,,,,,2,,2/27/2019 11:35,Ali Medical Center,,Z__A,,,,,hospital,
71.44173093,30.18864892,1921954003,node,10,,hospital,,,,,14440745,,,,06bebff10f994ab1a56cfce8242c80e7,,,,,,,2,,12/28/2012 16:29,Missionary Hospital,,user_5359,,,,,,
74.32756487,31.5118667,5255279603,node,13,,hospital,,,,,54197862,,,,ba3f6d666d994bb3ab10c371b0d8ee24,,,,,,,1,,11/30/2017 7:44,Hameed Latif Hospital,,SAFB13,,,,,hospital,
74.15330678,32.15550533,4648079490,node,10,,clinic,,,,,45684620,,,,6540be29428441f0aecfc5c9e46da4c8,,,,,,,1,,1/31/2017 13:02,Hakeem Amjad,,Takasur Azeem,,,,,,
67.05153236,24.86595382,5088719331,node,10,,pharmacy,,,,,52070318,,,,5cdf2d92a934439a83c1b1521c8062e5,,,,,,,2,,9/15/2017 14:18,Al Mansoor Medical Store,,Splasher,,,,,,
67.01686498,24.93928684,5088577369,node,10,,hospital,,,,,52765358,,,,44b59e9f70304e0790b949b19d2c0c89,,,,,,,2,,10/9/2017 16:44,Zubaida Medical Complex,,Arshan Arshan,,,,,,
67.12608034,24.8847168,5188687719,node,13,,hospital,,,,,53236972,,,,088a6e8f828e49aa89b3da93629ef3a7,,,,,,,1,,10/25/2017 14:14,Abdullah Haroon Hospital,,Syed Zeeshan Ahmed90,,,,,hospital,
69.24730769,25.28697933,5363095041,node,10,,clinic,,,,,55766258,,,,487f696305e64e5c8e799aa91bb572be,,,,,,,1,,1/26/2018 9:54,Dr. Tribad Ghir,,ah511,,,,,,
72.99698032,33.66850859,5034028423,node,10,,pharmacy,,,,,51103970,,,,52f616b6bdc34600884eb20fe740f362,,,,,,,1,,8/14/2017 9:09,Al-Amin Chemist,,Neosignal,,,,,,
73.06811502,33.70545258,4966360761,node,10,,pharmacy,,,,,50234391,,,,5813cc870991477db3d7a96f658ed16a,,,,,,,1,,7/12/2017 16:01,Minahil Pharmacy,,Imran999,,,,,,
68.83206854,27.70590179,5259602111,node,13,,hospital,,,,,54264668,,,,8c3f787c35de4d18950f3f0f33e5554a,,,,,,,1,,12/2/2017 9:41,Sukkur Hospital,,Ijlal110,,,,,hospital,
,,209004697,way,13,,hospital,,,,,15301032,,,,a89df0e7547448e49da45cc99d350d83,,,,,,,1,yes,3/9/2013 13:31,Hospital,,Sarfraz Qayyum,,,,,,
68.86771954,27.69731855,5336525292,node,13,,hospital,,,,,55402612,,,,dec8d0e3c043403aa9dda8bbfbf43c68,,,,,,,1,,1/13/2018 10:13,Anwar Paracha Hospital,,SAFB13,,,,,hospital,
72.954831,32.71763892,4436240789,node,10,,doctors,,,,,42711532,,,,eb83d7560df44f4eaf42b40885efb9a1,,,,,,,1,,10/7/2016 13:47,Dr Malik Khalid Iqbal,,malikbwm,,,,,,
74.33409605,31.53939387,4424914194,node,10,,hospital,,,,,54179889,,,,43554b0c48934f559f3bcd251a9a8a08,,,,,,,2,,11/29/2017 14:51,Services Hospital,,SAFB13,,,,,,
